stg,mid_age,run,metric,diversity
83,58.83,63,genusSIB,27.1
84,52.035,63,speciesRT,29.94
84,52.035,63,speciesBC,8.51
84,52.035,63,speciesSIB,26.5
84,52.035,63,genusRT,47.11
84,52.035,63,genusBC,19.62
84,52.035,63,genusSIB,36.16
85,44.55,63,speciesRT,31.23
85,44.55,63,speciesBC,10.32
85,44.55,63,speciesSIB,28.06
85,44.55,63,genusRT,53.39
85,44.55,63,genusBC,22.87
85,44.55,63,genusSIB,43.44
86,39.37,63,speciesRT,9.05
86,39.37,63,speciesBC,8.42
86,39.37,63,speciesSIB,1
86,39.37,63,genusRT,21.56
86,39.37,63,genusBC,20.89
86,39.37,63,genusSIB,1
87,35.805,63,speciesRT,20.31
87,35.805,63,speciesBC,8.4
87,35.805,63,speciesSIB,17.87
87,35.805,63,genusRT,38.2
87,35.805,63,genusBC,20.91
87,35.805,63,genusSIB,28.67
88,30.595,63,speciesRT,12.13
88,30.595,63,speciesBC,4.29
88,30.595,63,speciesSIB,9.24
88,30.595,63,genusRT,27.04
88,30.595,63,genusBC,15.73
88,30.595,63,genusSIB,15.49
89,25.165,63,speciesRT,6.58
89,25.165,63,speciesBC,5.61
89,25.165,63,speciesSIB,1.17
89,25.165,63,genusRT,17.91
89,25.165,63,genusBC,16.87
89,25.165,63,genusSIB,1.27
90,19.515,63,speciesRT,17.1
90,19.515,63,speciesBC,5.72
90,19.515,63,speciesSIB,14.02
90,19.515,63,genusRT,34.72
90,19.515,63,genusBC,17.03
90,19.515,63,genusSIB,24.6
91,13.81,63,speciesRT,16.44
91,13.81,63,speciesBC,8.4
91,13.81,63,speciesSIB,12.45
91,13.81,63,genusRT,29.94
91,13.81,63,genusBC,19.35
91,13.81,63,genusSIB,19.34
92,8.48,63,speciesRT,16.95
92,8.48,63,speciesBC,7.71
92,8.48,63,speciesSIB,13.91
92,8.48,63,genusRT,27.48
92,8.48,63,genusBC,16.91
92,8.48,63,genusSIB,21.11
93,3.96,63,speciesRT,11.46
93,3.96,63,speciesBC,6.47
93,3.96,63,speciesSIB,9.32
93,3.96,63,genusRT,17.11
93,3.96,63,genusBC,11.6
93,3.96,63,genusSIB,12.71
94,1.30085,63,speciesRT,11.41
94,1.30085,63,speciesBC,3.58
94,1.30085,63,speciesSIB,11.41
94,1.30085,63,genusRT,14.95
94,1.30085,63,genusBC,6.36
94,1.30085,63,genusSIB,14.95
70,140.4,64,speciesRT,NA
70,140.4,64,speciesBC,NA
70,140.4,64,speciesSIB,NA
70,140.4,64,genusRT,21.73
70,140.4,64,genusBC,0.14
70,140.4,64,genusSIB,21.59
71,135.15,64,speciesRT,1.22
71,135.15,64,speciesBC,0.22
71,135.15,64,speciesSIB,1
71,135.15,64,genusRT,6.08
71,135.15,64,genusBC,5.48
71,135.15,64,genusSIB,1
72,129.55,64,speciesRT,6.03
72,129.55,64,speciesBC,0.65
72,129.55,64,speciesSIB,5.64
72,129.55,64,genusRT,13.35
72,129.55,64,genusBC,5.55
72,129.55,64,genusSIB,9.74
73,123.95,64,speciesRT,2.81
73,123.95,64,speciesBC,1.99
73,123.95,64,speciesSIB,1
73,123.95,64,genusRT,8.3
73,123.95,64,genusBC,7.69
73,123.95,64,genusSIB,1
74,117.3,64,speciesRT,8.27
74,117.3,64,speciesBC,2.09
74,117.3,64,speciesSIB,7.15
74,117.3,64,genusRT,17.88
74,117.3,64,genusBC,7.79
74,117.3,64,genusSIB,12.48
75,106.85,64,speciesRT,12.38
75,106.85,64,speciesBC,3.16
75,106.85,64,speciesSIB,10.99
75,106.85,64,genusRT,22.61
75,106.85,64,genusBC,10.72
75,106.85,64,genusSIB,15.2
76,97.2,64,speciesRT,19
76,97.2,64,speciesBC,3.74
76,97.2,64,speciesSIB,17.57
76,97.2,64,genusRT,32.2
76,97.2,64,genusBC,11.58
76,97.2,64,genusSIB,24.47
77,91.645,64,speciesRT,14.56
77,91.645,64,speciesBC,5.1
77,91.645,64,speciesSIB,12.45
77,91.645,64,genusRT,30.09
77,91.645,64,genusBC,14.97
77,91.645,64,genusSIB,20.39
78,87.545,64,speciesRT,25.34
78,87.545,64,speciesBC,5.73
78,87.545,64,speciesSIB,23.32
78,87.545,64,genusRT,41.74
78,87.545,64,genusBC,15.94
78,87.545,64,genusSIB,32.84
79,84.675,64,speciesRT,7.6
79,84.675,64,speciesBC,7.6
79,84.675,64,speciesSIB,0
79,84.675,64,genusRT,18.26
79,84.675,64,genusBC,18.26
79,84.675,64,genusSIB,0
80,77.91,64,speciesRT,23.7
80,77.91,64,speciesBC,7.6
80,77.91,64,speciesSIB,20.88
80,77.91,64,genusRT,41.1
80,77.91,64,genusBC,18.26
80,77.91,64,genusSIB,31.59
81,69.105,64,speciesRT,22.66
81,69.105,64,speciesBC,7.22
81,69.105,64,speciesSIB,21.03
81,69.105,64,genusRT,38.64
81,69.105,64,genusBC,17.32
81,69.105,64,genusSIB,31.2
82,63.85,64,speciesRT,24.84
82,63.85,64,speciesBC,2.78
82,63.85,64,speciesSIB,24.34
82,63.85,64,genusRT,42.87
82,63.85,64,genusBC,12.33
82,63.85,64,genusSIB,36.86
83,58.83,64,speciesRT,22.53
83,58.83,64,speciesBC,5.87
83,58.83,64,speciesSIB,19.79
83,58.83,64,genusRT,37.09
83,58.83,64,genusBC,16.17
83,58.83,64,genusSIB,26.52
84,52.035,64,speciesRT,30.1
84,52.035,64,speciesBC,8.03
84,52.035,64,speciesSIB,27.02
84,52.035,64,genusRT,46.16
84,52.035,64,genusBC,19.32
84,52.035,64,genusSIB,35.48
85,44.55,64,speciesRT,30.72
85,44.55,64,speciesBC,10.28
85,44.55,64,speciesSIB,27.9
85,44.55,64,genusRT,51.23
85,44.55,64,genusBC,22.45
85,44.55,64,genusSIB,41.84
86,39.37,64,speciesRT,8.46
86,39.37,64,speciesBC,7.81
86,39.37,64,speciesSIB,1
86,39.37,64,genusRT,20.9
86,39.37,64,genusBC,20.24
86,39.37,64,genusSIB,1
87,35.805,64,speciesRT,19.82
87,35.805,64,speciesBC,7.72
87,35.805,64,speciesSIB,17.45
87,35.805,64,genusRT,37.87
87,35.805,64,genusBC,20.23
87,35.805,64,genusSIB,28.85
88,30.595,64,speciesRT,12.37
88,30.595,64,speciesBC,4.3
88,30.595,64,speciesSIB,9.51
88,30.595,64,genusRT,26.77
88,30.595,64,genusBC,15.6
88,30.595,64,genusSIB,15.1
89,25.165,64,speciesRT,6.55
89,25.165,64,speciesBC,5.5
89,25.165,64,speciesSIB,1.27
89,25.165,64,genusRT,17.64
89,25.165,64,genusBC,16.66
89,25.165,64,genusSIB,1.22
90,19.515,64,speciesRT,17.65
90,19.515,64,speciesBC,5.51
90,19.515,64,speciesSIB,14.74
90,19.515,64,genusRT,34.46
90,19.515,64,genusBC,16.75
90,19.515,64,genusSIB,24.53
91,13.81,64,speciesRT,15.57
91,13.81,64,speciesBC,8.24
91,13.81,64,speciesSIB,11.55
91,13.81,64,genusRT,29.84
91,13.81,64,genusBC,19.09
91,13.81,64,genusSIB,19.31
92,8.48,64,speciesRT,16.4
92,8.48,64,speciesBC,7.69
92,8.48,64,speciesSIB,13.28
92,8.48,64,genusRT,27.24
92,8.48,64,genusBC,16.96
92,8.48,64,genusSIB,20.64
93,3.96,64,speciesRT,11.48
93,3.96,64,speciesBC,6.37
93,3.96,64,speciesSIB,9.45
93,3.96,64,genusRT,17.92
93,3.96,64,genusBC,12.03
93,3.96,64,genusSIB,13.46
94,1.30085,64,speciesRT,11.33
94,1.30085,64,speciesBC,3.42
94,1.30085,64,speciesSIB,11.33
94,1.30085,64,genusRT,15.23
94,1.30085,64,genusBC,6.47
94,1.30085,64,genusSIB,15.23
70,140.4,65,speciesRT,NA
70,140.4,65,speciesBC,NA
70,140.4,65,speciesSIB,NA
70,140.4,65,genusRT,21.58
70,140.4,65,genusBC,0.26
70,140.4,65,genusSIB,21.32
71,135.15,65,speciesRT,1.2
71,135.15,65,speciesBC,0.2
71,135.15,65,speciesSIB,1
71,135.15,65,genusRT,6.06
71,135.15,65,genusBC,5.46
71,135.15,65,genusSIB,1
72,129.55,65,speciesRT,6.04
72,129.55,65,speciesBC,0.63
72,129.55,65,speciesSIB,5.68
72,129.55,65,genusRT,13.22
72,129.55,65,genusBC,5.51
72,129.55,65,genusSIB,9.49
73,123.95,65,speciesRT,2.79
73,123.95,65,speciesBC,2.03
73,123.95,65,speciesSIB,1
73,123.95,65,genusRT,8.04
73,123.95,65,genusBC,7.44
73,123.95,65,genusSIB,1
74,117.3,65,speciesRT,8.07
74,117.3,65,speciesBC,2.05
74,117.3,65,speciesSIB,6.99
74,117.3,65,genusRT,17.74
74,117.3,65,genusBC,7.43
74,117.3,65,genusSIB,12.64
75,106.85,65,speciesRT,12.2
75,106.85,65,speciesBC,2.9
75,106.85,65,speciesSIB,11.03
75,106.85,65,genusRT,22.23
75,106.85,65,genusBC,10.3
75,106.85,65,genusSIB,15.38
76,97.2,65,speciesRT,17.84
76,97.2,65,speciesBC,3.12
76,97.2,65,speciesSIB,16.7
76,97.2,65,genusRT,31.7
76,97.2,65,genusBC,11
76,97.2,65,genusSIB,24.3
77,91.645,65,speciesRT,15.1
77,91.645,65,speciesBC,4.98
77,91.645,65,speciesSIB,12.94
77,91.645,65,genusRT,29.23
77,91.645,65,genusBC,14.32
77,91.645,65,genusSIB,19.91
78,87.545,65,speciesRT,25.3
78,87.545,65,speciesBC,5.75
78,87.545,65,speciesSIB,22.99
78,87.545,65,genusRT,41.26
78,87.545,65,genusBC,15.71
78,87.545,65,genusSIB,32.61
79,84.675,65,speciesRT,7.53
79,84.675,65,speciesBC,7.53
79,84.675,65,speciesSIB,0
79,84.675,65,genusRT,17.76
79,84.675,65,genusBC,17.76
79,84.675,65,genusSIB,0
80,77.91,65,speciesRT,23.19
80,77.91,65,speciesBC,7.53
80,77.91,65,speciesSIB,20.41
80,77.91,65,genusRT,40.2
80,77.91,65,genusBC,17.76
80,77.91,65,genusSIB,30.94
81,69.105,65,speciesRT,22.6
81,69.105,65,speciesBC,6.79
81,69.105,65,speciesSIB,20.86
81,69.105,65,genusRT,39.29
81,69.105,65,genusBC,17.2
81,69.105,65,genusSIB,31.78
82,63.85,65,speciesRT,25.22
82,63.85,65,speciesBC,3.03
82,63.85,65,speciesSIB,24.7
82,63.85,65,genusRT,42.52
82,63.85,65,genusBC,12.34
82,63.85,65,genusSIB,36.57
83,58.83,65,speciesRT,22.74
83,58.83,65,speciesBC,5.99
83,58.83,65,speciesSIB,19.99
83,58.83,65,genusRT,37.16
83,58.83,65,genusBC,16.31
83,58.83,65,genusSIB,26.54
84,52.035,65,speciesRT,29.28
84,52.035,65,speciesBC,8.27
84,52.035,65,speciesSIB,26.11
84,52.035,65,genusRT,46.16
84,52.035,65,genusBC,19.36
84,52.035,65,genusSIB,35.56
85,44.55,65,speciesRT,31.13
85,44.55,65,speciesBC,10.26
85,44.55,65,speciesSIB,28.36
85,44.55,65,genusRT,51.74
85,44.55,65,genusBC,22.38
85,44.55,65,genusSIB,42.3
86,39.37,65,speciesRT,8.51
86,39.37,65,speciesBC,7.78
86,39.37,65,speciesSIB,1
86,39.37,65,genusRT,21.26
86,39.37,65,genusBC,20.69
86,39.37,65,genusSIB,1
87,35.805,65,speciesRT,19.65
87,35.805,65,speciesBC,7.84
87,35.805,65,speciesSIB,17.19
87,35.805,65,genusRT,38.2
87,35.805,65,genusBC,20.74
87,35.805,65,genusSIB,28.96
88,30.595,65,speciesRT,12.48
88,30.595,65,speciesBC,4.2
88,30.595,65,speciesSIB,9.55
88,30.595,65,genusRT,25.94
88,30.595,65,genusBC,15.06
88,30.595,65,genusSIB,15.13
89,25.165,65,speciesRT,6.35
89,25.165,65,speciesBC,5.27
89,25.165,65,speciesSIB,1.28
89,25.165,65,genusRT,17.08
89,25.165,65,genusBC,16.08
89,25.165,65,genusSIB,1.23
90,19.515,65,speciesRT,17.39
90,19.515,65,speciesBC,5.41
90,19.515,65,speciesSIB,14.55
90,19.515,65,genusRT,33.98
90,19.515,65,genusBC,16.11
90,19.515,65,genusSIB,24.41
91,13.81,65,speciesRT,17.39
91,13.81,65,speciesBC,8.61
91,13.81,65,speciesSIB,13.02
91,13.81,65,genusRT,29.74
91,13.81,65,genusBC,18.76
91,13.81,65,genusSIB,19.45
92,8.48,65,speciesRT,16.63
92,8.48,65,speciesBC,7.84
92,8.48,65,speciesSIB,13.58
92,8.48,65,genusRT,27.27
92,8.48,65,genusBC,16.71
92,8.48,65,genusSIB,20.71
93,3.96,65,speciesRT,12.09
93,3.96,65,speciesBC,6.55
93,3.96,65,speciesSIB,9.95
93,3.96,65,genusRT,17.12
93,3.96,65,genusBC,11.9
93,3.96,65,genusSIB,12.66
94,1.30085,65,speciesRT,11.65
94,1.30085,65,speciesBC,3.61
94,1.30085,65,speciesSIB,11.65
94,1.30085,65,genusRT,15.3
94,1.30085,65,genusBC,6.57
94,1.30085,65,genusSIB,15.3
70,140.4,66,speciesRT,NA
70,140.4,66,speciesBC,NA
70,140.4,66,speciesSIB,NA
70,140.4,66,genusRT,21.82
70,140.4,66,genusBC,0.25
70,140.4,66,genusSIB,21.57
71,135.15,66,speciesRT,1.21
71,135.15,66,speciesBC,0.21
71,135.15,66,speciesSIB,1
71,135.15,66,genusRT,6.15
71,135.15,66,genusBC,5.57
71,135.15,66,genusSIB,1
72,129.55,66,speciesRT,6.21
72,129.55,66,speciesBC,0.66
72,129.55,66,speciesSIB,5.89
72,129.55,66,genusRT,13.33
72,129.55,66,genusBC,5.63
72,129.55,66,genusSIB,9.47
73,123.95,66,speciesRT,2.61
73,123.95,66,speciesBC,1.88
73,123.95,66,speciesSIB,1
73,123.95,66,genusRT,8.47
73,123.95,66,genusBC,7.85
73,123.95,66,genusSIB,1
74,117.3,66,speciesRT,8.45
74,117.3,66,speciesBC,1.97
74,117.3,66,speciesSIB,7.07
74,117.3,66,genusRT,18.38
74,117.3,66,genusBC,7.81
74,117.3,66,genusSIB,13.09
75,106.85,66,speciesRT,12.24
75,106.85,66,speciesBC,3.39
75,106.85,66,speciesSIB,10.82
75,106.85,66,genusRT,22.4
75,106.85,66,genusBC,10.44
75,106.85,66,genusSIB,15.17
76,97.2,66,speciesRT,18.16
76,97.2,66,speciesBC,3.41
76,97.2,66,speciesSIB,16.79
76,97.2,66,genusRT,32.67
76,97.2,66,genusBC,11.5
76,97.2,66,genusSIB,25.23
77,91.645,66,speciesRT,14.28
77,91.645,66,speciesBC,4.99
77,91.645,66,speciesSIB,12.04
77,91.645,66,genusRT,28.62
77,91.645,66,genusBC,14.5
77,91.645,66,genusSIB,19.46
78,87.545,66,speciesRT,24.91
78,87.545,66,speciesBC,5.63
78,87.545,66,speciesSIB,22.9
78,87.545,66,genusRT,41.76
78,87.545,66,genusBC,15.79
78,87.545,66,genusSIB,32.88
79,84.675,66,speciesRT,7.33
79,84.675,66,speciesBC,7.33
79,84.675,66,speciesSIB,0
79,84.675,66,genusRT,18.47
79,84.675,66,genusBC,18.47
79,84.675,66,genusSIB,0
80,77.91,66,speciesRT,22.97
80,77.91,66,speciesBC,7.33
80,77.91,66,speciesSIB,20.1
80,77.91,66,genusRT,40.88
80,77.91,66,genusBC,18.47
80,77.91,66,genusSIB,30.95
81,69.105,66,speciesRT,22.83
81,69.105,66,speciesBC,7.08
81,69.105,66,speciesSIB,21.13
81,69.105,66,genusRT,39.43
81,69.105,66,genusBC,17.64
81,69.105,66,genusSIB,31.69
82,63.85,66,speciesRT,24.56
82,63.85,66,speciesBC,2.83
82,63.85,66,speciesSIB,23.96
82,63.85,66,genusRT,42.55
82,63.85,66,genusBC,12.37
82,63.85,66,genusSIB,36.56
83,58.83,66,speciesRT,22.72
83,58.83,66,speciesBC,6.01
83,58.83,66,speciesSIB,19.66
83,58.83,66,genusRT,37.74
83,58.83,66,genusBC,16
83,58.83,66,genusSIB,27.06
84,52.035,66,speciesRT,30.49
84,52.035,66,speciesBC,8.55
84,52.035,66,speciesSIB,27.23
84,52.035,66,genusRT,47.03
84,52.035,66,genusBC,19.34
84,52.035,66,genusSIB,35.9
85,44.55,66,speciesRT,30.82
85,44.55,66,speciesBC,10.47
85,44.55,66,speciesSIB,27.92
85,44.55,66,genusRT,52.46
85,44.55,66,genusBC,22.73
85,44.55,66,genusSIB,42.96
86,39.37,66,speciesRT,8.33
86,39.37,66,speciesBC,7.71
86,39.37,66,speciesSIB,1
86,39.37,66,genusRT,21
86,39.37,66,genusBC,20.45
86,39.37,66,genusSIB,1
87,35.805,66,speciesRT,19.92
87,35.805,66,speciesBC,7.59
87,35.805,66,speciesSIB,17.32
87,35.805,66,genusRT,38.07
87,35.805,66,genusBC,20.31
87,35.805,66,genusSIB,28.8
88,30.595,66,speciesRT,12.22
88,30.595,66,speciesBC,4.39
88,30.595,66,speciesSIB,9.24
88,30.595,66,genusRT,26.24
88,30.595,66,genusBC,15.43
88,30.595,66,genusSIB,14.87
89,25.165,66,speciesRT,6.44
89,25.165,66,speciesBC,5.33
89,25.165,66,speciesSIB,1.31
89,25.165,66,genusRT,17.59
89,25.165,66,genusBC,16.54
89,25.165,66,genusSIB,1.27
90,19.515,66,speciesRT,17.15
90,19.515,66,speciesBC,5.46
90,19.515,66,speciesSIB,14.25
90,19.515,66,genusRT,34.46
90,19.515,66,genusBC,16.62
90,19.515,66,genusSIB,24.8
91,13.81,66,speciesRT,16.3
91,13.81,66,speciesBC,8.11
91,13.81,66,speciesSIB,12.18
91,13.81,66,genusRT,29.83
91,13.81,66,genusBC,19.12
91,13.81,66,genusSIB,19.3
92,8.48,66,speciesRT,16.53
92,8.48,66,speciesBC,7.94
92,8.48,66,speciesSIB,13.59
92,8.48,66,genusRT,27.49
92,8.48,66,genusBC,16.93
92,8.48,66,genusSIB,20.77
93,3.96,66,speciesRT,11.81
93,3.96,66,speciesBC,6.51
93,3.96,66,speciesSIB,9.91
93,3.96,66,genusRT,17.41
93,3.96,66,genusBC,12.25
93,3.96,66,genusSIB,12.99
94,1.30085,66,speciesRT,11.23
94,1.30085,66,speciesBC,3.24
94,1.30085,66,speciesSIB,11.23
94,1.30085,66,genusRT,15.39
94,1.30085,66,genusBC,6.34
94,1.30085,66,genusSIB,15.39
70,140.4,67,speciesRT,NA
70,140.4,67,speciesBC,NA
70,140.4,67,speciesSIB,NA
70,140.4,67,genusRT,21.64
70,140.4,67,genusBC,0.28
70,140.4,67,genusSIB,21.36
71,135.15,67,speciesRT,1.14
71,135.15,67,speciesBC,0.14
71,135.15,67,speciesSIB,1
71,135.15,67,genusRT,5.98
71,135.15,67,genusBC,5.39
71,135.15,67,genusSIB,1
72,129.55,67,speciesRT,5.95
72,129.55,67,speciesBC,0.54
72,129.55,67,speciesSIB,5.64
72,129.55,67,genusRT,13.14
72,129.55,67,genusBC,5.48
72,129.55,67,genusSIB,9.35
73,123.95,67,speciesRT,2.71
73,123.95,67,speciesBC,2.03
73,123.95,67,speciesSIB,1
73,123.95,67,genusRT,8.14
73,123.95,67,genusBC,7.53
73,123.95,67,genusSIB,1
74,117.3,67,speciesRT,8.32
74,117.3,67,speciesBC,1.99
74,117.3,67,speciesSIB,7.05
74,117.3,67,genusRT,17.52
74,117.3,67,genusBC,7.52
74,117.3,67,genusSIB,12.54
75,106.85,67,speciesRT,12.66
75,106.85,67,speciesBC,3.08
75,106.85,67,speciesSIB,11.35
75,106.85,67,genusRT,22.99
75,106.85,67,genusBC,10.25
75,106.85,67,genusSIB,16.27
76,97.2,67,speciesRT,18.94
76,97.2,67,speciesBC,3.64
76,97.2,67,speciesSIB,17.43
76,97.2,67,genusRT,32.09
76,97.2,67,genusBC,11.43
76,97.2,67,genusSIB,24.5
77,91.645,67,speciesRT,15.01
77,91.645,67,speciesBC,5.16
77,91.645,67,speciesSIB,12.74
77,91.645,67,genusRT,28.79
77,91.645,67,genusBC,14.58
77,91.645,67,genusSIB,19.41
78,87.545,67,speciesRT,24.92
78,87.545,67,speciesBC,6.23
78,87.545,67,speciesSIB,22.55
78,87.545,67,genusRT,41.32
78,87.545,67,genusBC,15.76
78,87.545,67,genusSIB,32.29
79,84.675,67,speciesRT,7.77
79,84.675,67,speciesBC,7.77
79,84.675,67,speciesSIB,0
79,84.675,67,genusRT,17.98
79,84.675,67,genusBC,17.98
79,84.675,67,genusSIB,0
80,77.91,67,speciesRT,23.66
80,77.91,67,speciesBC,7.77
80,77.91,67,speciesSIB,20.85
80,77.91,67,genusRT,41.03
80,77.91,67,genusBC,17.98
80,77.91,67,genusSIB,31.63
81,69.105,67,speciesRT,23.04
81,69.105,67,speciesBC,7.06
81,69.105,67,speciesSIB,21.22
81,69.105,67,genusRT,39.37
81,69.105,67,genusBC,17.12
81,69.105,67,genusSIB,31.93
82,63.85,67,speciesRT,24.57
82,63.85,67,speciesBC,2.84
82,63.85,67,speciesSIB,24.02
82,63.85,67,genusRT,42.05
82,63.85,67,genusBC,12.32
82,63.85,67,genusSIB,36.05
83,58.83,67,speciesRT,22.42
83,58.83,67,speciesBC,5.92
83,58.83,67,speciesSIB,19.68
83,58.83,67,genusRT,37.26
83,58.83,67,genusBC,16.28
83,58.83,67,genusSIB,26.86
84,52.035,67,speciesRT,29.85
84,52.035,67,speciesBC,7.94
84,52.035,67,speciesSIB,26.9
84,52.035,67,genusRT,46.32
84,52.035,67,genusBC,19.52
84,52.035,67,genusSIB,35.56
85,44.55,67,speciesRT,30.26
85,44.55,67,speciesBC,10.11
85,44.55,67,speciesSIB,27.49
85,44.55,67,genusRT,52.73
85,44.55,67,genusBC,22.48
85,44.55,67,genusSIB,42.94
86,39.37,67,speciesRT,8.67
86,39.37,67,speciesBC,8.07
86,39.37,67,speciesSIB,1
86,39.37,67,genusRT,21.16
86,39.37,67,genusBC,20.61
86,39.37,67,genusSIB,1
87,35.805,67,speciesRT,20.16
87,35.805,67,speciesBC,8.04
87,35.805,67,speciesSIB,17.91
87,35.805,67,genusRT,38.27
87,35.805,67,genusBC,20.51
87,35.805,67,genusSIB,28.77
88,30.595,67,speciesRT,12.55
88,30.595,67,speciesBC,4.18
88,30.595,67,speciesSIB,9.67
88,30.595,67,genusRT,26.57
88,30.595,67,genusBC,15.58
88,30.595,67,genusSIB,15.49
89,25.165,67,speciesRT,6.71
89,25.165,67,speciesBC,5.69
89,25.165,67,speciesSIB,1.18
89,25.165,67,genusRT,17.47
89,25.165,67,genusBC,16.4
89,25.165,67,genusSIB,1.3
90,19.515,67,speciesRT,17.49
90,19.515,67,speciesBC,5.77
90,19.515,67,speciesSIB,14.44
90,19.515,67,genusRT,33.28
90,19.515,67,genusBC,16.49
90,19.515,67,genusSIB,23.69
91,13.81,67,speciesRT,16.38
91,13.81,67,speciesBC,8.59
91,13.81,67,speciesSIB,12.19
91,13.81,67,genusRT,29.35
91,13.81,67,genusBC,18.85
91,13.81,67,genusSIB,19.08
92,8.48,67,speciesRT,16.97
92,8.48,67,speciesBC,7.72
92,8.48,67,speciesSIB,13.79
92,8.48,67,genusRT,27.32
92,8.48,67,genusBC,16.91
92,8.48,67,genusSIB,20.72
93,3.96,67,speciesRT,11.12
93,3.96,67,speciesBC,6.3
93,3.96,67,speciesSIB,9.21
93,3.96,67,genusRT,17.35
93,3.96,67,genusBC,11.68
93,3.96,67,genusSIB,13.25
94,1.30085,67,speciesRT,11.08
94,1.30085,67,speciesBC,3.27
94,1.30085,67,speciesSIB,11.08
94,1.30085,67,genusRT,15.28
94,1.30085,67,genusBC,6.57
94,1.30085,67,genusSIB,15.28
70,140.4,68,speciesRT,NA
70,140.4,68,speciesBC,NA
70,140.4,68,speciesSIB,NA
70,140.4,68,genusRT,21.53
70,140.4,68,genusBC,0.25
70,140.4,68,genusSIB,21.28
71,135.15,68,speciesRT,1.15
71,135.15,68,speciesBC,0.15
71,135.15,68,speciesSIB,1
71,135.15,68,genusRT,6.14
71,135.15,68,genusBC,5.52
71,135.15,68,genusSIB,1
72,129.55,68,speciesRT,5.76
72,129.55,68,speciesBC,0.52
72,129.55,68,speciesSIB,5.55
72,129.55,68,genusRT,13.55
72,129.55,68,genusBC,5.54
72,129.55,68,genusSIB,9.82
73,123.95,68,speciesRT,2.66
73,123.95,68,speciesBC,1.92
73,123.95,68,speciesSIB,1
73,123.95,68,genusRT,8.63
73,123.95,68,genusBC,8
73,123.95,68,genusSIB,1
74,117.3,68,speciesRT,8
74,117.3,68,speciesBC,1.95
74,117.3,68,speciesSIB,6.84
74,117.3,68,genusRT,18.28
74,117.3,68,genusBC,7.97
74,117.3,68,genusSIB,12.77
75,106.85,68,speciesRT,12.53
75,106.85,68,speciesBC,3.08
75,106.85,68,speciesSIB,11.29
75,106.85,68,genusRT,22.61
75,106.85,68,genusBC,10.75
75,106.85,68,genusSIB,15.21
76,97.2,68,speciesRT,18.94
76,97.2,68,speciesBC,3.19
76,97.2,68,speciesSIB,17.76
76,97.2,68,genusRT,32.31
76,97.2,68,genusBC,11.37
76,97.2,68,genusSIB,24.69
77,91.645,68,speciesRT,14.57
77,91.645,68,speciesBC,4.72
77,91.645,68,speciesSIB,12.55
77,91.645,68,genusRT,29.14
77,91.645,68,genusBC,14.72
77,91.645,68,genusSIB,19.84
78,87.545,68,speciesRT,25.87
78,87.545,68,speciesBC,5.74
78,87.545,68,speciesSIB,23.71
78,87.545,68,genusRT,42.03
78,87.545,68,genusBC,15.64
78,87.545,68,genusSIB,32.87
79,84.675,68,speciesRT,7.32
79,84.675,68,speciesBC,7.32
79,84.675,68,speciesSIB,0
79,84.675,68,genusRT,18.79
79,84.675,68,genusBC,18.79
79,84.675,68,genusSIB,0
80,77.91,68,speciesRT,23.02
80,77.91,68,speciesBC,7.32
80,77.91,68,speciesSIB,20.16
80,77.91,68,genusRT,40.97
80,77.91,68,genusBC,18.79
80,77.91,68,genusSIB,30.93
81,69.105,68,speciesRT,22.8
81,69.105,68,speciesBC,6.99
81,69.105,68,speciesSIB,21.01
81,69.105,68,genusRT,39.83
81,69.105,68,genusBC,18.15
81,69.105,68,genusSIB,32
82,63.85,68,speciesRT,25.4
82,63.85,68,speciesBC,2.97
82,63.85,68,speciesSIB,24.79
82,63.85,68,genusRT,42.61
82,63.85,68,genusBC,12.67
82,63.85,68,genusSIB,36.52
83,58.83,68,speciesRT,22.33
83,58.83,68,speciesBC,5.98
83,58.83,68,speciesSIB,19.33
83,58.83,68,genusRT,38.25
83,58.83,68,genusBC,16.3
83,58.83,68,genusSIB,27.71
84,52.035,68,speciesRT,30.2
84,52.035,68,speciesBC,8.57
84,52.035,68,speciesSIB,26.57
84,52.035,68,genusRT,46.5
84,52.035,68,genusBC,19.95
84,52.035,68,genusSIB,35.33
85,44.55,68,speciesRT,31.86
85,44.55,68,speciesBC,10.65
85,44.55,68,speciesSIB,28.72
85,44.55,68,genusRT,51.79
85,44.55,68,genusBC,22.72
85,44.55,68,genusSIB,42.04
86,39.37,68,speciesRT,9.01
86,39.37,68,speciesBC,8.34
86,39.37,68,speciesSIB,1
86,39.37,68,genusRT,21.47
86,39.37,68,genusBC,20.9
86,39.37,68,genusSIB,1
87,35.805,68,speciesRT,20.95
87,35.805,68,speciesBC,8.36
87,35.805,68,speciesSIB,18.44
87,35.805,68,genusRT,38.73
87,35.805,68,genusBC,20.8
87,35.805,68,genusSIB,29.47
88,30.595,68,speciesRT,12.08
88,30.595,68,speciesBC,4.53
88,30.595,68,speciesSIB,9
88,30.595,68,genusRT,26.6
88,30.595,68,genusBC,15.58
88,30.595,68,genusSIB,14.9
89,25.165,68,speciesRT,6.65
89,25.165,68,speciesBC,5.7
89,25.165,68,speciesSIB,1.2
89,25.165,68,genusRT,17.96
89,25.165,68,genusBC,16.88
89,25.165,68,genusSIB,1.28
90,19.515,68,speciesRT,17.5
